chroma_freqs,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
0.35467014,2988.3885162355436,3142.9532795565933,6919.086132359339,0.11151920799497293,-40.472404,73.48921,22.623188,12.353541,14.864768,8.937684,5.2972264,9.01793,2.0864224,4.2930775,-3.143283,1.8466548,2.0350444,1.3920134,4.123479,-0.34366354,-0.75036216,1.1531496,0.7394927,-0.046517216,pop
0.31665656,1826.4753409667562,2294.5263537283768,3796.013936974333,0.07461564373066512,-125.93882,117.329414,-0.06540231,10.217746,4.4950724,2.1813385,-3.6386087,3.3810306,1.7363272,4.555352,0.8432986,2.4306147,-3.1062975,-2.8380826,-6.1179852,-5.2618175,-1.8030998,-3.1999664,1.2860216,5.811746,pop
0.42353368,3669.7092208752665,3295.0756887635034,7876.25616299304,0.16179669373549885,-8.538217,54.288803,20.96505,13.109703,9.726937,6.021226,10.72529,6.099407,0.69315916,5.0006957,-3.4494898,0.87796384,-1.9318744,-2.7826471,-2.6675231,-3.3132741,1.7076825,-0.15455687,4.8509474,2.912303,pop
0.34648445,3647.752645607104,2886.9374751261876,7113.700990610499,0.20587380063321734,-88.338905,34.353153,-11.274897,2.1903644,-4.8588247,-6.1607943,0.31796488,2.4478478,-8.157174,5.6406484,-9.396882,-7.3545,-3.9462185,2.3758273,1.2483577,10.822509,9.378994,5.290071,-2.933682,-5.574459,pop
0.4371678,3399.9467157694194,3070.4230481677437,7052.190638141677,0.16564063406322505,-47.715034,55.56791,19.238752,24.484848,4.051934,1.5477623,6.950829,-1.0489764,3.085979,1.782789,-3.0502334,1.9347304,-4.673789,-2.510933,-0.8577519,-2.2815952,-1.6818113,-3.2243712,2.6228538,1.8967441,pop
0.39972743,3633.050971818624,3133.7309521136176,7532.282811140516,0.18300841671500387,-26.876703,46.743748,8.672208,8.5799055,6.091019,12.443404,6.9745593,2.4972491,1.1506491,7.2590165,-3.130137,1.2660364,3.8360267,4.6822395,1.7099526,-0.9769405,-1.2943456,-2.674836,-1.2681279,-2.486447,pop
0.50462383,3501.7137290280716,3027.178552214869,7199.642285835992,0.18691957596191028,-23.229206,53.789577,-0.6408651,14.757179,4.8776298,6.734759,4.8598366,4.9565425,4.267816,3.1149964,2.547918,2.9858458,4.6397843,2.859853,2.1822965,1.0698212,-0.4670293,0.38970456,-1.1708839,0.55259,pop
0.33305967,2806.820283529045,2858.2055319531223,6103.572270156613,0.12851841949439288,-42.197926,82.16002,-2.232454,19.91509,13.868116,0.86378086,7.9262795,-0.7117242,6.869168,-1.9082469,-4.6973753,-3.1786482,-2.943701,3.5991735,-0.068858184,1.5991547,0.8594788,-1.2400231,2.5315962,0.78237414,pop
0.22568029,2199.986802126694,2579.3557548205536,4625.267081913428,0.08708475323859242,-240.64955,97.1561,0.42434323,-0.25940707,-10.465863,-15.743002,1.3926108,-17.874723,-9.086841,-8.755207,-14.258834,-5.5027637,-8.367818,-9.312184,-3.1657448,1.7625465,1.5815395,5.624929,4.96306,3.7119994,pop
0.38745072,3593.788286205766,3171.031490728894,7634.70291881163,0.18515413524748647,-50.414528,56.43222,12.570804,11.272077,-2.7397473,1.3645117,4.5454874,-0.95930827,2.2955964,2.7451103,-1.9702518,2.603266,-4.0162926,0.6807302,-1.4046427,3.3248932,3.0317414,2.6323566,2.0757194,1.3581866,pop
0.51851547,3672.8155305993278,3279.6412587985383,7783.84491462442,0.15405896534222738,-39.5948,33.942165,9.592607,16.668634,14.908291,11.182398,21.471529,9.876923,14.739197,15.635722,2.0572963,2.5914,0.3665366,1.6373966,6.9197035,8.23674,9.367362,6.9617786,1.4938647,-1.1270946,pop
0.42310017,2835.1038145262232,2731.7189553176486,5944.9793131888055,0.1370099061049884,-68.92821,73.75995,-12.472088,9.549262,-0.03781423,12.72626,3.162044,-0.072349645,2.5348406,2.8828864,-1.6711936,-3.0158863,1.6182938,1.0943087,0.93941945,-0.40888074,-1.2358233,-0.75478584,-1.7025235,-1.0387559,pop
0.39450353,2944.2615331325346,3162.3987440930905,6877.94322569243,0.11505650920823667,-44.11748,76.17883,22.909042,16.796818,22.9961,3.2791753,6.908599,0.09671603,6.498071,6.5438704,0.85683,2.7228599,4.5157905,2.8585756,1.3264712,1.8045096,0.38069788,-1.1091206,-0.42651644,1.5643651,pop
0.41197217,3193.941233886228,3052.7078543603343,6993.07008818518,0.15931563587587008,24.372915,68.96334,-4.2255197,-1.0422039,5.2443233,2.9928977,4.334864,4.276994,6.4269876,3.629216,0.10439936,-0.01892824,2.0601993,1.5463003,3.993189,2.816583,2.199231,1.5731933,-0.46357226,0.52655476,pop
0.377553,2682.2513871024557,2923.921604160924,5955.9124515117455,0.1018672509425754,-75.31012,83.35233,10.692239,14.464298,14.244169,7.3926115,5.2753177,-0.39453653,5.7297053,3.3680375,-2.5240674,-4.2162633,-1.8392584,-5.900947,-1.2692763,-3.7702646,-2.8591714,-0.9342393,-1.1155206,-2.7062466,pop
0.4038,2884.5679581951435,3009.484826931914,6428.851870649652,0.12125651041666667,-52.443996,74.04553,12.739833,24.48034,21.084408,1.90839,6.8100696,4.7379284,8.409786,8.242817,-2.2756493,-1.2036893,-2.6922662,0.2654161,-1.047988,-0.8320645,-1.2408048,-2.3307028,3.8010569,0.29732534,pop
0.41246566,3486.337770783213,3132.0021415925803,7442.344633664443,0.17964142860595514,13.483977,58.23103,-2.1779795,5.0231752,8.06162,-0.49680483,4.08989,2.2480657,4.302699,3.6035352,-0.49672407,2.4147913,1.8871078,2.176241,1.9456552,-0.16865505,-0.616424,0.7547881,0.73411876,2.0082004,pop
0.46201295,3168.8913468324995,3341.561494186556,7555.806128552784,0.1003438738640758,-61.994236,64.2042,29.872099,23.265636,16.268896,7.449303,8.870664,6.4179764,7.4146214,3.0254865,1.4738581,2.9803445,1.8553776,0.5234158,-0.33945966,0.8094712,1.2935449,1.1774015,0.8540133,0.10449578,pop
0.33030546,2927.7783293727703,3200.761946639394,6814.684237238979,0.10568551213263727,-106.77868,81.041336,47.816895,13.655078,13.01509,6.872175,7.5914927,-2.6334574,-2.5083919,1.8694513,-5.137181,-2.740578,-3.6673975,-7.882542,-4.7985983,-6.369208,-7.385785,-4.734884,-0.13157079,-2.3228502,pop
0.4129931,3702.1051113435383,3431.8562644188282,8072.977711263776,0.14939442551237433,-59.14175,45.278076,36.84127,15.6927595,15.667404,1.6823776,7.3091035,8.831474,5.8516493,8.013451,-2.2560308,1.9182462,-0.9173867,0.03602573,0.0915668,-0.8400626,5.566532,3.8229513,5.576165,4.9270816,pop
0.40900984,3263.2254008092204,3047.4226505628944,6830.005619199536,0.13584263824439288,-112.444885,59.744156,14.4930725,19.168684,15.129468,-3.2157164,6.0994325,-6.6912847,1.467074,-1.1568611,-1.2150759,-0.7491882,1.8876565,-0.6870184,-2.2953148,-3.4968135,-3.8997161,-3.3994458,-2.4279926,-2.078668,pop
0.32267502,1988.1373575039356,2580.4010220039904,4267.004876015081,0.06611396099187936,-170.86847,105.89176,31.073473,22.249832,12.8145075,-5.156972,11.240875,-2.0984285,-0.15142232,5.0797796,-11.548611,-3.6152313,1.3871096,-6.6246367,-2.4342418,-7.367134,-2.5582645,-1.7113016,-6.1427164,5.069873,pop
0.45474494,3123.1514098627495,2970.246872098053,6616.3056482018565,0.14262155295340295,-42.758705,62.833984,4.770786,24.053328,9.651462,-1.8745973,9.283118,-2.9625652,3.1921473,5.930965,-4.76805,3.0293453,-1.2465427,-3.5179067,-0.31882674,-1.4434295,-1.8653316,-0.019046273,-0.7272548,-0.9860988,pop
0.3658831,3047.54489379022,3306.8952729183193,7386.155130691705,0.10640263981535189,-36.625267,73.05996,39.158207,20.333044,12.51073,2.1546597,11.729039,-2.4213943,6.641529,3.165004,-5.399322,-3.1509366,-5.771765,-7.671662,-7.6017833,-6.8456736,-6.113605,-1.5723377,2.1332114,-1.549705,pop
0.37947422,3001.428507894371,2971.8454328641974,6442.857612202726,0.14367213179137664,-37.03823,68.895424,10.493158,23.943459,15.353756,3.5586784,11.68737,2.927341,2.552869,4.7530036,-1.589133,2.5687215,-1.010556,-1.6475182,0.513942,-2.8262599,-3.4340515,-4.1138015,-4.2177835,1.0922741,pop
0.47536013,3729.1849926827167,3224.4397749979244,7635.160894902842,0.14473441729505027,-77.92107,32.33073,20.09834,27.609423,16.277742,5.3326817,13.490632,3.4950402,7.330965,5.2607555,4.012108,5.288136,3.7704644,0.7965304,0.40356916,-0.7220897,3.0531833,1.4074014,0.5513321,-1.893941,pop
0.49682415,2327.2450003562485,2516.6628611833526,4929.5797042669665,0.09544520072022429,-30.25296,88.465515,-6.5660915,32.796688,8.507998,8.389242,2.0514665,6.864453,3.5818005,2.7229867,1.2912872,3.2902818,1.5652785,2.3726609,2.5282998,1.1022961,-1.5731242,-0.25794855,0.12178664,0.42662168,pop
0.36560372,2022.4768503475636,2129.8378919153606,3834.300738199681,0.09561853489945862,-97.74688,108.831245,-24.916159,21.304543,12.560809,7.7725945,-3.2837136,3.5324554,0.6926852,4.193992,-9.666188,4.2679224,2.4615843,-6.629178,-3.1593566,-1.0963081,-4.8259826,-0.117784575,-7.4312525,-7.7035584,reggae
0.4493523,2152.02969643979,2666.3259291916725,5070.652994036398,0.05103162159222738,-105.97008,88.03435,19.353218,30.648142,10.009822,18.02315,3.6549728,8.9186125,5.8205295,8.8787155,5.6827707,10.556987,5.887748,6.1132298,7.048052,5.106947,4.466489,2.1865907,1.4028566,-1.254638,reggae
0.36883473,1691.2049386237768,1963.1328612294574,3655.798311521172,0.06943789878190255,-194.51596,118.60054,-6.409203,40.804306,-3.2866313,25.466774,-9.30566,11.397345,-6.1549673,15.34088,-5.159609,5.765298,-6.2776856,5.8834987,-2.7901456,2.5835338,-4.7488413,4.5318327,-3.1862109,-0.3191876,reggae
0.5695055,4273.650128634408,2876.274872653677,7673.056334741154,0.27463082463263727,-154.97037,-1.4615419,22.346052,30.443342,2.093684,28.623194,17.0027,13.4395485,8.497659,6.5052576,9.79015,10.916587,2.1764443,1.632129,6.3421397,6.9040174,-7.808254,4.7116113,3.4327328,0.67967755,reggae
0.40196326,2009.585992171907,2141.377601633616,4304.667164388776,0.08445301926237432,-175.55121,104.886215,-15.680851,27.523685,-8.108691,24.019665,-10.319919,18.858122,-8.3769865,11.853948,-7.58099,12.5636835,-6.0327277,2.497778,1.9000419,7.134635,-3.370105,12.441627,-3.3518324,0.741723,reggae
0.41853133,1995.1642434287546,2295.668201606518,4557.786386582801,0.07027624709976799,-198.73442,102.40149,-9.989947,30.81021,-3.2878284,20.27797,-5.6380754,28.1015,-11.502245,18.21519,-7.350882,12.282849,-4.3677006,11.403197,-3.4651263,2.0134547,-6.986456,1.1060058,-1.5008171,1.9437108,reggae
0.44496325,2112.4228500725676,2595.0019131845297,4783.210545515516,0.06084407325502707,-265.7504,80.62992,9.762896,36.671837,27.84743,12.097127,15.030738,15.123106,6.558442,6.276877,7.464999,5.6444902,4.3537455,3.0927074,2.4058084,2.1856525,2.4868088,1.2768694,-0.21976423,0.8128407,reggae
0.43346694,2479.6656661783977,2521.328371259939,5046.729988399072,0.105634531491686,-174.84598,79.33829,-24.30927,17.974194,24.49746,15.721484,7.4674153,4.2281504,3.9250457,4.8103576,2.7691038,1.7302076,-2.336701,-1.5881025,-4.4498982,-0.36575592,-2.4332323,1.4933487,-0.330252,-3.6631064,reggae
0.34896004,1638.9074391417607,1995.2014905366873,3574.7865044047276,0.06396975299690642,-190.90338,127.411255,-3.7817163,26.699514,-12.817379,23.91778,-8.21869,9.9544935,-12.225649,13.444775,-7.063594,1.636292,-14.525698,-3.2334347,-10.447204,-3.5031133,-9.744484,-3.9167373,-7.6518507,-3.549434,reggae
0.37074193,1637.7409720018807,2046.4237095725919,3594.9291255800463,0.056755803485112145,-177.72803,113.60727,2.3423805,35.809982,1.6219174,34.692963,-8.722159,16.268509,-9.320134,14.183674,-2.0610719,13.126956,-7.2490826,3.5826695,-0.57762897,4.825434,-3.5809894,3.7804382,-4.2991524,-1.1199582,reggae
0.38932496,1628.9791058659616,1886.1634128667827,3258.1668154546114,0.06708825768561485,-147.05556,120.133255,-21.609074,39.656715,6.9322424,15.089685,-1.0239894,15.946128,2.5368237,4.493649,0.004241212,4.3295503,4.6404495,4.003618,3.0510056,0.5403441,-6.1445694,-1.6641569,-0.73285514,0.191954,reggae
0.42578843,1803.7743780442327,1973.4189031589624,3777.9696789805685,0.07795204345514307,-154.82901,110.01798,-18.426153,36.61726,0.558372,31.572144,-10.411386,18.814072,-7.1587787,13.147525,-5.2464466,8.898726,-6.7048063,6.030565,-2.7972186,3.6339152,-2.2192025,5.3042603,-6.5971866,-2.9231682,reggae
0.416339,1629.7999503085323,1577.9775335292209,3183.466751558875,0.0796547968629157,-166.9703,116.667274,-44.26408,70.55627,2.3070652,16.030579,12.499926,4.0868764,5.3163548,4.5117264,7.3026843,7.5875144,2.911795,1.4875745,1.131958,-3.12966,-1.9621876,-1.0040346,-4.650795,-4.9487424,reggae
0.40876856,3110.220722839697,2852.7354961001915,6393.354560161688,0.12158920630317092,-141.79128,44.11575,21.728647,43.32312,21.75608,11.198306,3.5537155,15.018743,-1.7399637,6.4378867,6.936146,0.7321502,3.972216,1.4803598,4.6681175,0.90209883,2.2232366,3.3828986,-2.66589,0.5177631,reggae
0.47063977,1291.3256533234212,1746.6323501736913,2826.819952236804,0.04460126341357309,-238.9192,132.33087,-0.075442664,41.219055,2.4168174,19.080687,7.968865,19.941566,-0.6208752,11.091235,-1.7129139,9.932831,3.0214515,2.2054896,-7.8508034,-3.978735,-4.91118,-2.1462274,-2.4135802,0.0503326,reggae
0.37098062,2108.8990772454226,2526.9446064031963,4604.591543104699,0.0892859840245553,-147.48877,113.322845,-6.315885,9.105177,24.558634,-9.785895,13.157572,-2.0029883,-2.6998775,12.218942,-4.130988,-1.0219927,1.9628538,1.4776335,0.008976746,-2.9920413,-3.5767972,-3.8816023,-0.49678284,-3.063013,reggae
0.37554204,3881.1260227531525,3361.7991841177823,8249.731501957656,0.18918764803267596,-75.21107,44.85107,10.090386,1.155494,1.1521581,-3.1285121,0.13360514,0.05785642,-3.458619,0.1037727,-1.9272652,-2.3091774,-0.06556692,-3.485168,-0.37858844,-2.724725,2.5186253,-0.981329,3.6310496,-2.6022103,reggae
0.32913694,2133.2003820783343,2289.5401044933483,4801.329745051479,0.09779937342904099,-159.4546,104.85886,-10.334901,34.656593,-4.9783587,26.813482,-21.93644,23.436378,-14.019638,19.58107,-8.303448,9.723005,-10.084416,1.4182439,-6.494252,1.0744861,-9.199858,3.2866664,-0.75979173,3.7616637,reggae
0.39411247,1753.93623984055,2068.2620053448472,3840.287734737529,0.0712822650812065,-184.57799,106.2077,4.015715,38.713036,8.409507,30.455729,-3.3420124,20.307583,-1.5344261,15.917467,-6.514726,13.190656,-1.7174906,6.8540926,-3.2296622,1.8751122,-6.03577,3.5220068,-7.401606,-1.7419271,reggae
0.47338873,2566.692787337276,2629.5151145272002,5313.538532301334,0.09938166147041763,-115.70718,67.075645,1.8735255,29.08933,4.004096,12.039477,14.017004,14.940317,2.3135846,17.086958,7.597497,4.9989595,8.5343485,8.272093,7.8963356,5.8686028,3.1140947,0.04592766,-1.5506884,-1.2787602,reggae
0.3959367,1796.8287818453114,1649.267489517139,3439.308849786108,0.0993631573859242,-175.08768,116.66507,-55.140747,59.922413,1.9667685,1.1043767,14.590327,-3.2197506,2.7934747,5.7058887,-1.8393664,7.8793874,0.3937615,0.03721346,-1.1662309,-4.5111394,-2.9468849,-3.6807082,-2.5063095,-7.0526047,reggae
0.3979016,2313.837204027342,2179.842953889005,4559.143661180395,0.12383575321442382,-159.90152,92.84687,-28.743673,31.435669,-6.624184,12.659293,0.8625209,10.955179,-2.0856833,3.667767,3.563651,0.32764503,8.555529,2.8379202,6.7411485,4.863227,-7.0094075,3.9774044,-0.7458224,-0.3101801,reggae
0.46001703,2954.8185788567075,2690.155876976681,5869.1134919699825,0.12703658219740913,-104.933464,66.42192,-2.3092995,24.60506,8.405309,6.764181,1.6801283,5.182534,1.0469639,2.1926835,2.9522212,4.577895,4.1976614,3.092881,-1.4190569,0.23028664,1.084463,-2.3328245,-2.8986354,-2.192573,reggae
0.38311115,1609.7020525109226,1990.7789824965632,3269.7078129531615,0.06057066596577726,-232.53601,131.23262,2.6794193,18.380754,11.350812,22.914648,-10.442412,16.765694,-15.254583,15.520481,-8.38818,8.027799,-3.7743075,3.124079,-1.4016612,3.2662885,-4.089113,2.948684,0.39490312,0.01306884,reggae
0.42428404,2617.0246825399286,2787.4363359575436,5718.972275594548,0.1031685790071539,-69.00836,79.147644,13.090506,29.389801,0.28301826,4.157034,-0.43785128,0.18406028,2.8089018,0.60661185,-2.8005455,-0.5115621,-3.1768954,-7.2172713,-4.4101715,-6.8048115,-9.389655,-2.3438294,-5.939578,-7.361755,reggae
0.427196,2300.0433924991617,2303.8254947444216,4920.811543829756,0.11374762845610982,-191.16934,96.33598,-17.652023,24.829918,-0.8712048,26.333563,-12.921887,19.629574,-9.789678,16.964962,-8.585589,11.415913,-8.2007675,5.952975,-1.8496035,5.9643364,-8.073905,3.3908806,-2.6517668,-0.80454034,reggae
0.30254298,2032.3811629087336,1850.49012087194,3838.9554406540024,0.1010474067092034,-296.11847,93.17214,-31.413137,29.504093,-18.939682,1.951014,-19.48865,-6.2314615,-24.005219,-7.084202,-14.191968,3.2768223,-10.590967,-2.799514,-10.801139,-6.7058,-8.503495,-3.121911,-7.0499005,-4.7547145,reggae
0.32262853,1787.7487857416345,2120.4404596330965,3818.179979789008,0.07597437222061099,-150.92636,111.803,2.927329,42.733227,-3.5899298,15.156658,3.4394965,0.1929639,-4.7146034,3.8546546,-0.8910944,-5.358569,0.68975586,-1.2177814,-5.04668,-5.063718,-8.564089,-7.9919143,-5.3025365,-1.4623712,reggae
0.35851222,1923.059128288561,2314.0679515135466,4491.971058856583,0.06818641845514307,-157.78786,109.85054,8.46525,41.799885,5.120901,25.755257,-12.953896,22.061247,-15.509737,14.366768,-11.919334,11.596645,-10.623368,4.1298146,-4.043911,3.464054,-8.40141,1.7827246,-5.2369094,-1.4571068,reggae
0.45838425,1699.0408901101935,2030.1188209290974,3785.5471015806265,0.06128250676720804,-223.3866,114.254135,-4.425039,40.22115,-5.0817986,24.668842,0.7130127,17.048096,-2.3570259,11.149014,-3.081618,6.122208,-5.682187,3.5074627,-5.4838204,0.023318639,-4.83954,-0.7067163,-3.6349847,-2.798832,reggae
0.37365556,1930.2323260584533,2204.904558870008,4120.144433820331,0.05900574910576179,-177.37172,89.66282,9.64188,65.47754,-0.9968254,15.536905,8.025098,16.352526,0.27064717,2.636682,2.8867605,0.6451203,2.587453,2.819706,-0.45089978,2.5312624,-1.4067286,-1.6511708,1.212168,-1.8889774,reggae
0.4037153,2086.3258101924207,2318.273849547689,4678.4422695221865,0.08734909730278423,-177.49753,89.96165,4.6106944,40.152603,0.17507818,23.182161,-9.900016,12.783165,-7.306883,18.739922,-5.734013,6.129672,-9.920188,0.287102,-8.231042,3.8992085,-6.8519425,2.1851232,-2.3747396,1.8317384,reggae
0.2990816,2395.488968974987,2300.5325757767164,4791.603998241734,0.11850204526778808,-301.45944,77.23086,-13.6123705,39.30977,1.6105,16.893175,-7.2590737,-3.613347,1.147418,-3.2763238,-8.434024,-3.6002204,-2.613868,-7.234851,-2.4432552,0.76214427,-8.961128,-2.653682,-5.493318,-8.403137,reggae
0.3585075,2104.4628968567395,2311.178742326257,4379.8585117278135,0.07783120045436968,-194.73463,83.06122,-0.76278776,32.320477,2.7942262,23.182392,2.9927297,14.24174,8.548837,10.435963,7.0649824,8.808733,1.413379,5.3996186,2.747304,5.2500467,1.6404419,0.51075673,1.1352804,-1.5689356,reggae
0.502262,3289.023545845818,3253.310613903925,7286.557821110064,0.1340670014017788,-85.284035,60.939976,34.796627,19.791687,16.711823,7.95179,9.296489,11.353253,1.3722411,-0.083781116,6.410583,3.6274142,5.660083,7.200557,-0.8509936,3.2466633,-2.6966462,0.35601607,4.7458844,0.30303088,reggae
0.37071946,2322.0631709816244,2803.7549095790005,5450.165290566995,0.08068951505703789,-121.489944,89.5858,23.790337,32.785522,8.8694725,-2.6014776,6.639092,1.7852178,-2.9367929,-3.094965,-0.69594437,-5.4260287,-6.542307,-4.702367,-3.288922,-6.4562607,-6.6425066,-4.406873,-3.1613383,-3.9853365,reggae
0.45434636,2148.196262118475,2665.1022043465505,5063.283742386891,0.05099348052010828,-105.8979,88.18377,19.293041,30.603642,9.997768,17.92775,3.6731987,8.917613,5.8576007,8.852504,5.619667,10.515201,5.924942,6.105522,7.059066,5.0793915,4.47481,2.166746,1.4121614,-1.2210687,reggae
0.3807734,2288.3676811914866,2533.797444006217,5005.278988725348,0.060985686146558395,-136.73131,75.61238,-5.3248615,23.456497,0.7731122,12.286208,4.475244,5.1759872,-0.052398916,9.043487,4.8874807,2.3334122,5.496324,0.65968806,1.4760345,3.8427727,-1.5894108,-1.7106454,-4.438338,-9.698051,reggae
0.4527458,2316.6246968540318,2334.614681131098,4679.324914352524,0.09374924473124517,-175.49596,78.04712,-2.5311897,52.85592,15.85065,24.752264,5.301399,8.667515,6.656061,9.806562,-3.3486931,4.114943,2.3601956,-3.3549333,0.78741145,-0.26205757,-6.3307433,-6.46277,-1.2587271,-6.4548025,reggae
0.3347341,1484.715975682295,1644.1125947529815,2775.1352686339906,0.0760128909271075,-164.59457,142.70744,-41.489227,41.22619,16.171186,-5.588592,7.6330695,5.6201997,0.81072634,-10.478096,-2.3444362,-0.49634737,-3.0657644,-0.59395725,1.1482642,0.73531926,1.0475484,1.9838735,3.4971964,5.3035975,reggae
0.37370637,1700.9060671086115,2000.3556228344296,3693.568848789153,0.06552258555684455,-239.99101,108.75338,-8.224172,32.19756,-8.807085,18.650555,-4.663145,15.531354,-3.7125757,14.520121,-4.797308,6.403839,-2.9425259,2.4288063,-7.1086426,-0.17373334,-3.144812,-1.5504198,-3.728478,-0.80855554,reggae
0.32428867,2322.1698475078733,2592.6496472130007,5227.513968695621,0.08096405524941995,-169.0167,79.51712,15.224055,42.748604,7.6747274,17.03172,-5.987884,0.5360963,0.05442618,-0.95618343,0.8301567,-1.5881667,-2.8959403,-4.035258,-5.765046,-2.5763025,-6.5127172,-6.587183,-2.8485904,-1.203687,reggae
0.41666585,3094.3909521437877,3136.002321015292,6974.84263975493,0.10086425403615623,-70.058136,54.370975,15.569382,19.790174,27.015215,13.236807,0.6848602,10.065897,6.683065,-0.3057619,2.9682734,6.0125837,1.0904868,3.1692073,0.24553788,3.041889,-5.6019297,-1.308973,-1.961411,-8.719459,reggae
0.39513677,1716.2495935517122,2062.8858273561937,3790.9012584287993,0.06409059599767981,-209.56102,105.245094,2.581662,34.88343,15.329063,25.211456,-6.0357537,18.25502,-5.070915,8.931058,-1.0310961,8.2316065,-4.037406,4.7397127,-1.0543959,3.0663292,-4.590122,4.2610407,-2.1278763,-3.6655693,reggae
0.5073734,1312.255386924923,2137.4244201165034,2646.835348390371,0.025934796137857694,-300.49753,99.23314,53.0556,43.24173,18.891565,24.828367,-7.962606,22.160189,1.7834965,24.796719,8.401264,20.714306,2.8090181,9.555988,1.1145604,5.902193,1.1235291,4.193147,-2.2012649,-2.011727,reggae
0.36479115,1798.364254543586,1964.1878611939396,3796.272068953016,0.0730159845079273,-176.73993,116.83321,-21.306896,38.748917,-5.442436,26.611662,-8.168011,15.770069,-10.479753,11.034121,-10.042136,9.911088,-3.2315578,2.8218226,-2.5236766,-1.4186885,-9.884725,3.0675426,-0.27837393,1.9887563,reggae
0.39017743,2672.851912695488,2549.7905180019457,5607.942217408643,0.11116763038959783,-123.6702,66.22945,8.166251,49.742607,8.53298,25.891525,-5.3857017,12.881203,-2.562662,6.796757,-3.5737686,7.6419,-2.0511,4.9222646,3.6714377,4.1358123,-2.0535047,6.7793202,-2.8384755,-2.375996,reggae
0.39466432,1907.5162410949943,2124.6711769419503,4220.574427204177,0.07740447360788863,-170.84277,107.72285,-1.7588563,46.44407,-0.1835709,24.9424,-10.660902,18.09078,-10.776379,11.15784,-7.251315,6.2062283,-6.465581,2.0480554,-2.4313388,2.5594656,-4.040068,0.79158866,-3.7559378,-1.6786796,reggae
0.37173706,2630.978528430863,2827.50824672709,5697.755492314385,0.11195424279775715,-169.31366,83.94983,11.220506,12.120054,21.05947,9.506829,0.93622756,2.2094207,0.8779248,1.6496501,-0.41174108,0.7374362,-4.7798867,-1.7327149,-2.0930526,-1.4117081,-4.6562605,-0.19787961,1.9688927,-1.254988,reggae
0.3954067,1777.8395856871614,2173.800932540127,3821.1776414769433,0.06088825647718484,-151.79495,105.13181,-6.177225,47.958878,11.3437,15.089311,11.640217,6.6213846,6.830205,2.4127133,-1.0261004,-0.21477078,-0.6404041,-4.028857,-1.72006,-0.65943164,-6.973977,-2.430766,-1.1812309,-3.8112738,reggae
0.47624266,3002.494625958869,2214.0212968413875,5292.746417760296,0.1863670968677494,-155.58315,57.038113,-35.309746,33.295895,-14.187591,25.26532,2.5263436,4.252801,8.490736,4.5747023,2.8324394,2.5824127,2.8318622,3.612198,-2.863799,-7.4917164,0.19892104,-1.4493054,-2.1708903,-0.06194469,reggae
0.44658464,1615.9375128457352,2062.9431421224617,3560.7724360136312,0.059114130172080434,-249.33311,111.49543,11.242322,41.337036,-2.885862,34.546383,0.4268891,22.322777,-9.97215,10.224924,-2.7973475,8.757151,-1.4423594,2.2481804,-3.906305,-1.8563524,-0.8397774,-0.94707,-3.1840625,-4.3206453,reggae
0.36244172,1708.9236968335272,1899.1874349229715,3582.7219810397332,0.07374708466260634,-177.26883,110.99807,-15.674949,36.776917,0.059576355,24.460266,-3.7647126,18.416018,-3.3584468,13.794754,-2.0930202,8.598162,-5.9453025,2.8965318,-5.270199,-3.0590115,-6.188053,2.0573897,-0.9913018,2.3045692,reggae
0.39548552,3123.746872746035,2918.389432370464,6474.76605550319,0.13354284488592422,-74.05514,57.991917,9.140752,29.259008,12.536972,-0.18156925,0.16388878,1.371883,-5.086096,1.3585657,2.8528216,-1.5553999,0.88740623,1.0362217,-4.3327594,-3.7490358,-3.6681318,-1.057767,-4.1073484,-4.1299996,reggae
0.4869205,1510.6867183689128,1850.4347825442035,3318.9194256634282,0.06583149047757154,-243.7949,123.336296,-15.565518,38.895226,6.501296,25.519703,3.039179,17.186398,-0.22244763,8.982391,-2.4928038,6.767813,-3.4483192,3.257775,-3.4244852,-0.48860356,-2.5349975,-1.8608896,-4.9781303,-2.7181685,reggae
0.47692558,2539.12100915184,2644.362515873512,5260.771359755656,0.09429756984725444,-103.13667,67.20503,2.212647,28.504492,4.172197,11.874951,14.244764,14.292829,3.2617517,15.854269,8.042966,4.4690976,8.679431,8.072271,7.982207,5.0166245,3.7284534,-0.33410537,-0.93909967,-1.0834335,reggae
0.4555319,2058.8216214305558,2227.1872891271264,4552.781956931554,0.07230036736272236,-91.42103,98.79695,-23.190111,46.875427,-6.84712,29.29524,-9.956196,25.666273,-10.204957,19.627113,-8.200931,13.416366,-6.498541,14.026418,0.4132102,12.580995,0.35399306,10.11324,-0.42797828,1.3009412,reggae
0.39636135,2542.6153583405116,2726.3477239527792,5477.87700750435,0.10157722774071926,-182.20235,83.476616,4.896836,12.707844,30.082264,17.215109,6.1040616,7.693119,7.1432533,8.879248,-2.1418488,5.727443,1.45979,-4.9416585,2.9084573,2.197425,-3.2194932,0.7653411,-1.6918917,-0.63624185,reggae
